송하인_격자공간고유번호,수하인_격자공간고유번호,물품_카테고리,repeat,cluster
4139000110065200,5011000527079200,27,4139000110065200_5011000527079200,2
5011000264009100,1135000009079400,3,5011000264009100_1135000009079400,0
5013000622057100,1156000022012300,27,5013000622057100_1156000022012300,0
4825000371007300,5013000869094300,23,4825000371007300_5013000869094300,0
5011000078068400,1121500011098300,27,5011000078068400_1121500011098300,0
4150000241045200,5011000266040100,5,4150000241045200_5011000266040100,2
4127300065073100,5013000684022200,93,4127300065073100_5013000684022200,2
5011000450085400,4157000211085400,51,5011000450085400_4157000211085400,0
5011000213090100,3611000300081100,27,5011000213090100_3611000300081100,0
5011000078068400,4521000302078200,27,5011000078068400_4521000302078200,0
5011000078068400,2653000004031300,27,5011000078068400_2653000004031300,0
1168000005096100,5011000372019100,63,1168000005096100_5011000372019100,1
5011000424078200,4159000233047400,27,5011000424078200_4159000233047400,0
4148000690015300,5011000376033300,34,4148000690015300_5011000376033300,2
5013000731055200,2647000010017300,27,5013000731055200_2647000010017300,0
2635000004100400,5013000902090100,8,2635000004100400_5013000902090100,3
5013000056011100,4719000528016400,17,5013000056011100_4719000528016400,0
5013000731055200,1144000025009100,27,5013000731055200_1144000025009100,0
5011000078068400,4719000605088300,27,5011000078068400_4719000605088300,0
5013000734059300,2644000089022200,27,5013000734059300_2644000089022200,0
5013000888089400,2920000169021300,27,5013000888089400_2920000169021300,0
2826000140027400,5011000417063400,97,2826000140027400_5011000417063400,3
5013000777063100,2635000059017200,27,5013000777063100_2635000059017200,0
5011000175075400,3171000458003200,66,5011000175075400_3171000458003200,0
5011000595017300,3611000320064100,67,5011000595017300_3611000320064100,0
5013000610049100,4150000116041300,27,5013000610049100_4150000116041300,0
5011000374036400,4217000070090400,51,5011000374036400_4217000070090400,0
5011000685067100,4165000516054200,27,5011000685067100_4165000516054200,0
5013000610049100,1123000009081200,27,5013000610049100_1123000009081200,0
5011000137030100,4276000362061100,27,5011000137030100_4276000362061100,0
5011000373003200,1111000024048300,27,5011000373003200_1111000024048300,0
5011000318067400,2620000026043100,25,5011000318067400_2620000026043100,0
5013000616057100,4180000347062200,27,5013000616057100_4180000347062200,0
5011000437099200,4573000103054100,27,5011000437099200_4573000103054100,0
5013000731055200,4113300011009200,27,5013000731055200_4113300011009200,0
5011000078068400,3017000020014200,27,5011000078068400_3017000020014200,0
5011000078068400,3117000039050400,27,5011000078068400_3117000039050400,0
4159000429094300,5011000262060100,66,4159000429094300_5011000262060100,2
5013000692034400,4113100014089300,27,5013000692034400_4113100014089300,0
5013000610049100,4713000554096200,27,5013000610049100_4713000554096200,0
5011000212045400,4136000059005200,66,5011000212045400_4136000059005200,0
5013000780043400,2714000077047400,27,5013000780043400_2714000077047400,0
5011000078068400,2820000001084100,27,5011000078068400_2820000001084100,0
5011000078068400,4272001695081200,27,5011000078068400_4272001695081200,0
4122000054015400,5011000180071400,36,4122000054015400_5011000180071400,2
5013000821028200,4521000192092100,27,5013000821028200_4521000192092100,0
4150000201062200,5011000309043400,5,4150000201062200_5011000309043400,2
5013000883032300,1144000025035200,27,5013000883032300_1144000025035200,0
5013000926078200,4513000148010100,27,5013000926078200_4513000148010100,0
5013000610049100,4155000333077400,27,5013000610049100_4155000333077400,0
4715000248060400,5011000266013400,54,4715000248060400_5011000266013400,0
5011001069093300,3011000054029300,27,5011001069093300_3011000054029300,0
5011000078068400,4371000281024100,27,5011000078068400_4371000281024100,0
5013000828061300,3117000039026300,27,5013000828061300_3117000039026300,0
4418000111010300,5011000466057300,17,4418000111010300_5011000466057300,2
2632000015055400,5011000173086400,77,2632000015055400_5011000173086400,3
5013000902003200,4715000245099400,27,5013000902003200_4715000245099400,0
5011000895025300,4148000607078400,27,5011000895025300_4148000607078400,0
5011000265076200,4215000424033100,25,5011000265076200_4215000424033100,0
5011000078068400,3120000028088300,27,5011000078068400_3120000028088300,0
5011000078068400,1165000019021400,27,5011000078068400_1165000019021400,0
5013000610049100,4122000266042100,27,5013000610049100_4122000266042100,0
5011000722079200,4167000226052100,27,5011000722079200_4167000226052100,0
5011000078068400,4812300017029300,27,5011000078068400_4812300017029300,0
5013000777063100,4137000004091100,27,5013000777063100_4137000004091100,0
5011000968068300,2917000028097200,27,5011000968068300_2917000028097200,0
1147000019012100,5011000172043100,17,1147000019012100_5011000172043100,1
5011000078068400,4111700009032300,27,5011000078068400_4111700009032300,0
1174000015040100,5011000486086100,51,1174000015040100_5011000486086100,1
4311300016079100,5011000213050400,44,4311300016079100_5011000213050400,2
5011000264071200,4686000108076400,66,5011000264071200_4686000108076400,0
5013000740006400,4139000145056100,27,5013000740006400_4139000145056100,0
5013000735022300,4812700051053100,27,5013000735022300_4812700051053100,0
1165000014091200,5013000861008400,3,1165000014091200_5013000861008400,1
5011001116066400,1171000030039400,27,5011001116066400_1171000030039400,0
5011000078068400,4420000247070100,27,5011000078068400_4420000247070100,0
5013000735022300,2826000142014300,27,5013000735022300_2826000142014300,0
5013000802027400,2917000048017300,27,5013000802027400_2917000048017300,0
5011001060063300,4183000527004300,27,5011001060063300_4183000527004300,0
5013000624091200,4211000645012300,27,5013000624091200_4211000645012300,0
5013000765096400,2629000021088200,27,5013000765096400_2629000021088200,0
1126000005095200,5011000173098200,93,1126000005095200_5011000173098200,1
5013000731079400,4139000129001100,27,5013000731079400_4139000129001100,0
4513000072065300,5011000375053400,11,4513000072065300_5011000375053400,2
5011000377040400,4163000121064200,57,5011000377040400_4163000121064200,0
2723000062095400,5011000264077200,66,2723000062095400_5011000264077200,3
5011000595017300,4111300014096100,67,5011000595017300_4111300014096100,0
1123000007046400,5013000556082300,27,1123000007046400_5013000556082300,1
1117000009052400,5011000372021200,77,1117000009052400_5011000372021200,1
2920000069080200,5011000320024400,5,2920000069080200_5011000320024400,3
5011000479070200,4418000363019400,66,5011000479070200_4418000363019400,0
5013000765096400,4157000247011300,27,5013000765096400_4157000247011300,0
5013000610049100,4159000427060100,27,5013000610049100_4159000427060100,0
4148000626030400,5013000823090400,3,4148000626030400_5013000823090400,2
5011000078068400,4513000220089100,27,5011000078068400_4513000220089100,0
5011000224031300,4163000122060200,27,5011000224031300_4163000122060200,0
4157000306018300,5011000673052200,33,4157000306018300_5011000673052200,2
5011000372087200,4211000681029100,51,5011000372087200_4211000681029100,0
5013000735022300,4127300056004200,27,5013000735022300_4127300056004200,0
4145000060088200,5011000373044100,5,4145000060088200_5011000373044100,2
5013000821028200,1135000016058100,27,5013000821028200_1135000016058100,0
4141000031030100,5013000816100200,54,4141000031030100_5013000816100200,2
5011000769078300,4127100026076300,27,5011000769078300_4127100026076300,0
5013000610049100,4511100014054200,27,5013000610049100_4511100014054200,0
5011000078068400,1168000018086200,27,5011000078068400_1168000018086200,0
5013000610049100,4136000271011400,27,5013000610049100_4136000271011400,0
5011000313025300,4511300102093300,51,5011000313025300_4511300102093300,0
5013000825039100,2635000055041100,27,5013000825039100_2635000055041100,0
5011000315016300,4511100007009300,66,5011000315016300_4511100007009300,0
5013000734088300,4719000598060200,27,5013000734088300_4719000598060200,0
5013000643083400,2644000142010200,27,5013000643083400_2644000142010200,0
5011001027008200,2647000003080300,27,5011001027008200_2647000003080300,0
5011000352099400,4141000004039300,3,5011000352099400_4141000004039300,0
5011000316024300,4571000749037100,51,5011000316024300_4571000749037100,0
5011000137030100,4145000013075200,27,5011000137030100_4145000013075200,0
4159000429094300,5011000479055200,25,4159000429094300_5011000479055200,2
5011001009017400,2917000082064200,17,5011001009017400_2917000082064200,0
5013000610049100,3611000193081100,27,5013000610049100_3611000193081100,0
5013000582084100,4812500013082100,27,5013000582084100_4812500013082100,0
5013000610049100,1121500016025100,27,5013000610049100_1121500016025100,0
5013000367057200,3014000008071100,27,5013000367057200_3014000008071100,0
5011000474052100,4128100155052400,66,5011000474052100_4128100155052400,0
5013000731055200,2644000142015200,27,5013000731055200_2644000142015200,0
5013000463067300,4127300057035200,27,5013000463067300_4127300057035200,0
5011000078068400,1162000003060200,27,5011000078068400_1162000003060200,0
5013000640023300,4213000276047100,27,5013000640023300_4213000276047100,0
2826000140027400,5011000543041100,62,2826000140027400_5011000543041100,3
5011000213090100,2817000012060200,27,5011000213090100_2817000012060200,0
5013000765096400,4122000276018400,27,5013000765096400_4122000276018400,0
4125000020023200,5013000776067200,11,4125000020023200_5013000776067200,2
4119900005091100,5013000818061200,41,4119900005091100_5013000818061200,2
5011000137030100,4375000256032400,27,5011000137030100_4375000256032400,0
5013000858004300,4681000400057100,27,5013000858004300_4681000400057100,0
5013000557071300,2824500044063200,27,5013000557071300_2824500044063200,0
4121000040049200,5011000262066100,36,4121000040049200_5011000262066100,2
5013000691060200,1162000016024200,27,5013000691060200_1162000016024200,0
5011000078068400,4111500002061200,27,5011000078068400_4111500002061200,0
1129000014045300,5013000676093100,41,1129000014045300_5013000676093100,1
5011000137030100,4824000469011300,27,5011000137030100_4824000469011300,0
5011000177073400,4776000723095200,17,5011000177073400_4776000723095200,0
5011000313060200,1168000014047200,27,5011000313060200_1168000014047200,0
5013000637036200,4127300015073300,27,5013000637036200_4127300015073300,0
5013000818021200,2826000123010300,27,5013000818021200_2826000123010300,0
5013000731055200,4128500025017100,27,5013000731055200_4128500025017100,0
5011000175041200,1126000013003200,27,5011000175041200_1126000013003200,0
4163000139015400,5011000435093300,93,4163000139015400_5011000435093300,2
5011000685067100,4217000086002200,27,5011000685067100_4217000086002200,0
5013000610049100,1120000003064200,27,5013000610049100_1120000003064200,0
5011000230014200,4148000064056100,27,5011000230014200_4148000064056100,0
4159000429094300,5011000365001100,44,4159000429094300_5011000365001100,2
5011000137030100,4689000326066200,27,5011000137030100_4689000326066200,0
4136000163080300,5011000112007400,66,4136000163080300_5011000112007400,2
4155000331094100,5011000373064400,14,4155000331094100_5011000373064400,2
5011000685067100,4111300035065100,27,5011000685067100_4111300035065100,0
5011000265076200,2650000010018200,19,5011000265076200_2650000010018200,0
5011000265077200,1156000009048200,80,5011000265077200_1156000009048200,0
5013000610049100,4514000458082300,27,5013000610049100_4514000458082300,0
4148000426064200,5011000468030300,71,4148000426064200_5011000468030300,2
2653000021045200,5011000366057100,77,2653000021045200_5011000366057100,3
4579000177091200,5011000214006400,80,4579000177091200_5011000214006400,2
5013000731024200,2641000030019300,27,5013000731024200_2641000030019300,0
5011000318041400,4420000061021300,19,5011000318041400_4420000061021300,0
4157000306018300,5013000127013100,72,4157000306018300_5013000127013100,2
5011000437099200,4111100026080400,27,5011000437099200_4111100026080400,0
5013000610049100,4111300027016300,27,5013000610049100_4111300027016300,0
5011000424078200,2723000094039300,27,5011000424078200_2723000094039300,0
5013000624091200,4113500035071400,27,5013000624091200_4113500035071400,0
5013000513092400,4211000781058100,27,5013000513092400_4211000781058100,0
5013000731055200,4113100012011100,27,5013000731055200_4113100012011100,0
4159000429094300,5011000375049400,25,4159000429094300_5011000375049400,2
5011000437099200,1159000007007100,27,5011000437099200_1159000007007100,0
5013000845056400,1168000004026300,27,5013000845056400_1168000004026300,0
5011000424078200,4139000087037400,27,5011000424078200_4139000087037400,0
2811000157062200,5011001102066100,57,2811000157062200_5011001102066100,3
4571000650086400,5011000217015100,57,4571000650086400_5011000217015100,2
5011000278013400,4159000256092100,27,5011000278013400_4159000256092100,0
5011000316024300,4511300098042300,51,5011000316024300_4511300098042300,0
5013000273029400,4157000147037100,27,5013000273029400_4157000147037100,0
1129000014045300,5011000435053300,41,1129000014045300_5011000435053300,1
4782000506048300,5011000318022400,44,4782000506048300_5011000318022400,0
4148000690015300,5013000822093100,34,4148000690015300_5013000822093100,2
5011000478095100,4713000504023400,27,5011000478095100_4713000504023400,0
5011000424078200,2635000056067400,27,5011000424078200_2635000056067400,0
5011000312034400,4812700063016300,51,5011000312034400_4812700063016300,0
4141000031030100,5011000317020100,6,4141000031030100_5011000317020100,2
5013000902003200,2632000020085400,27,5013000902003200_2632000020085400,0
5011000543038400,4421000419083100,5,5011000543038400_4421000419083100,0
5011000278096100,2729000039040200,27,5011000278096100_2729000039040200,0
5013000571016300,4127300056047200,27,5013000571016300_4127300056047200,0
5011000486060300,2626000005094100,66,5011000486060300_2626000005094100,0
5013000581065400,4315000204074200,27,5013000581065400_4315000204074200,0
5013000823070100,1117000001046200,27,5013000823070100_1117000001046200,0
5011000265076200,4812300028047300,25,5011000265076200_4812300028047300,0
5011000310047200,2917000063097200,51,5011000310047200_2917000063097200,0
5013000858004300,2917000086008300,27,5013000858004300_2917000086008300,0
1120000013069100,5011000315056400,99,1120000013069100_5011000315056400,1
5011000137030100,4115000036092100,27,5011000137030100_4115000036092100,0
5013000765096400,4825000337087100,27,5013000765096400_4825000337087100,0
4155000458004100,5013000782058200,83,4155000458004100_5013000782058200,2
4136000216029100,5011000173089300,36,4136000216029100_5011000173089300,2
5011000113015100,2638000008011300,27,5011000113015100_2638000008011300,0
5013000866050400,1171000024075400,27,5013000866050400_1171000024075400,0
5011000374036400,4480000006037400,51,5011000374036400_4480000006037400,0
5013000579066200,1120000004089300,34,5013000579066200_1120000004089300,0
4148000690043300,5011000374010200,34,4148000690043300_5011000374010200,2
5013000610049100,4128500042011400,27,5013000610049100_4128500042011400,0
4128500042087100,5011000768077300,83,4128500042087100_5011000768077300,2
5011000078068400,1120000013072400,27,5011000078068400_1120000013072400,0
4148000690015300,5011000375004300,34,4148000690015300_5011000375004300,2
5013000610049100,1156000023053200,27,5013000610049100_1156000023053200,0
5013000866089300,1111000023036300,27,5013000866089300_1111000023036300,0
5013000869063200,1126000013067400,27,5013000869063200_1126000013067400,0
5011000137030100,2820000007019400,27,5011000137030100_2820000007019400,0
5013000524017300,4127300056047200,27,5013000524017300_4127300056047200,0
5011000308068100,4159000260051300,27,5011000308068100_4159000260051300,0
5013000205048400,2638000022064400,27,5013000205048400_2638000022064400,0
4148000690015300,5013000414064200,34,4148000690015300_5013000414064200,2
5011000316024300,2826000139001400,51,5011000316024300_2826000139001400,0
4146300050007100,5011000174063300,36,4146300050007100_5011000174063300,2
5013000821028200,4128100020086300,27,5013000821028200_4128100020086300,0
5013000622057100,2820000030025400,27,5013000622057100_2820000030025400,0
5011000265052200,4146100380033300,3,5011000265052200_4146100380033300,0
5011000137030100,1165000003061100,27,5011000137030100_1165000003061100,0
5013000781053100,4111700002086200,27,5013000781053100_4111700002086200,0
5011000437099200,4136000279031300,27,5011000437099200_4136000279031300,0
5013000803023100,4413300130075300,27,5013000803023100_4413300130075300,0
4146100353012300,5013000861002400,25,4146100353012300_5013000861002400,2
5013000735022300,2714000168045200,27,5013000735022300_2714000168045200,0
5011000078068400,1129000012003200,27,5011000078068400_1129000012003200,0
5013000854017300,3023000071040200,27,5013000854017300_3023000071040200,0
1126000010042300,5011000216035300,61,1126000010042300_5011000216035300,1
4111700026046200,5013000816091300,13,4111700026046200_5013000816091300,2
4141000031030100,5011000169068300,3,4141000031030100_5011000169068300,2
5011000437099200,1171000009003400,27,5011000437099200_1171000009003400,0
3017000006094400,5013000580071200,33,3017000006094400_5013000580071200,3
1154500001021400,5011000320015100,9,1154500001021400_5011000320015100,1
2915500022018200,5011000263067300,75,2915500022018200_5011000263067300,3
4141000031030100,5011000429014400,5,4141000031030100_5011000429014400,2
5013000731055200,4421000418030100,27,5013000731055200_4421000418030100,0
5013000043028400,4167000340096100,27,5013000043028400_4167000340096100,0
5011001070014400,3120000123056100,27,5011001070014400_3120000123056100,0
4159000429094300,5011000313059200,44,4159000429094300_5011000313059200,2
5013000819017300,4146500037081200,27,5013000819017300_4146500037081200,0
5013000765096400,4146500024076400,27,5013000765096400_4146500024076400,0
5013000821028200,4141000007030200,27,5013000821028200_4141000007030200,0
5011000420060100,4121000003009200,27,5011000420060100_4121000003009200,0
5011000078068400,4111700024074400,27,5011000078068400_4111700024074400,0
4125000020023200,5011000264062400,11,4125000020023200_5011000264062400,2
5013000624091200,4812500183091200,27,5013000624091200_4812500183091200,0
5013000622057100,4159000209095300,27,5013000622057100_4159000209095300,0
4148000690015300,5011000320035100,34,4148000690015300_5011000320035100,2
5011000137030100,4111100032061100,27,5011000137030100_4111100032061100,0
5013000821028200,2824500033059200,27,5013000821028200_2824500033059200,0
5011000109060400,2620000023091400,25,5011000109060400_2620000023091400,0
4371000527029300,5011000315086200,14,4371000527029300_5011000315086200,2
5011000078068400,3111000027048200,27,5011000078068400_3111000027048200,0
5011000722006300,3171000356049200,27,5011000722006300_3171000356049200,0
5011000470023200,4111300043045300,17,5011000470023200_4111300043045300,0
5013000732089100,4519000370043300,27,5013000732089100_4519000370043300,0
5011000213090100,4315000235048300,3,5011000213090100_4315000235048300,0
5013000858054200,2623000026041200,27,5013000858054200_2623000026041200,0
5011000623032200,4717000403031300,27,5011000623032200_4717000403031300,0
2915500015016400,5013000945038200,22,2915500015016400_5013000945038200,3
5011000384015100,4623000325050400,27,5011000384015100_4623000325050400,0
1171000031003400,5011000314050300,80,1171000031003400_5011000314050300,1
4155000377093400,5011000315017100,3,4155000377093400_5011000315017100,2
2717000010037100,5011000485008300,17,2717000010037100_5011000485008300,3
5013000354052200,1171000020066400,27,5013000354052200_1171000020066400,0
3020000149062400,5011000435043100,34,3020000149062400_5011000435043100,3
4163000182064400,5011000199058400,13,4163000182064400_5011000199058400,2
5013000814013400,1117000021016200,27,5013000814013400_1117000021016200,0
5011000420060100,1168000002008200,27,5011000420060100_1168000002008200,0
5011000437099200,1132000009079300,27,5011000437099200_1132000009079300,0
5013000665015400,2614000013011400,27,5013000665015400_2614000013011400,0
5013000731055200,2729000016081400,27,5013000731055200_2729000016081400,0
5013000754028300,2914000029020100,27,5013000754028300_2914000029020100,0
1117000009037100,5011000972091200,15,1117000009037100_5011000972091200,1
5013000685046100,3011000046005100,27,5013000685046100_3011000046005100,0
5011000685067100,2635000046080200,27,5011000685067100_2635000046080200,0
5013000731055200,4713000921055200,27,5013000731055200_4713000921055200,0
5013000822013100,4427000417078100,27,5013000822013100_4427000417078100,0
5013000610049100,1114000004099300,27,5013000610049100_1114000004099300,0
4150000241045200,5011000264013200,5,4150000241045200_5011000264013200,2
5011000137030100,1159000003064300,27,5011000137030100_1159000003064300,0
1120000014042100,5011000373021300,33,1120000014042100_5011000373021300,1
4282000473033400,5013000530062100,66,4282000473033400_5013000530062100,2
5013000821028200,3020000162018300,27,5013000821028200_3020000162018300,0
4145000044081400,5013000581065400,17,4145000044081400_5013000581065400,2
4141000031030100,5011000544072300,41,4141000031030100_5011000544072300,2
1168000015064300,5013000945029400,21,1168000015064300_5013000945029400,1
5013000610049100,1135000012082100,27,5013000610049100_1135000012082100,0
4371000549033300,5013000708048100,66,4371000549033300_5013000708048100,2
4141000031030100,5011000544072300,54,4141000031030100_5011000544072300,2
4161000271049100,5011000318039200,71,4161000271049100_5011000318039200,2
4141000031030100,5011000476100300,41,4141000031030100_5011000476100300,2
4150000184029400,5011000313039400,17,4150000184029400_5011000313039400,2
4161000358030400,5011000314069300,6,4161000358030400_5011000314069300,2
5011000078068400,4127100037066300,27,5011000078068400_4127100037066300,0
1129000014045300,5011000373044100,52,1129000014045300_5011000373044100,1
5011000213090100,1141000012032400,27,5011000213090100_1141000012032400,0
5013000624091200,2632000034075200,27,5013000624091200_2632000034075200,0
1135000009051200,5011000266071300,36,1135000009051200_5011000266071300,1
5013000821028200,1147000014043400,27,5013000821028200_1147000014043400,0
5013000777063100,1156000004095300,27,5013000777063100_1156000004095300,0
4141000031030100,5011000132094400,57,4141000031030100_5011000132094400,2
4148000699072200,5011000435039300,34,4148000699072200_5011000435039300,2
4150000061014400,5011000309087400,25,4150000061014400_5011000309087400,2
5011000078068400,4146300053039400,27,5011000078068400_4146300053039400,0
5013000818080100,4163000121064200,63,5013000818080100_4163000121064200,0
5011000078068400,1144000016063400,27,5011000078068400_1144000016063400,0
2635000035072100,5011000264058100,41,2635000035072100_5011000264058100,3
4711100217098100,5011000480007200,19,4711100217098100_5011000480007200,0
5011000078068400,4579000408019300,27,5011000078068400_4579000408019300,0
4141000031030100,5011000314078200,97,4141000031030100_5011000314078200,2
5011000078068400,1129000017028400,27,5011000078068400_1129000017028400,0
5011000078068400,4128100026078200,27,5011000078068400_4128100026078200,0
4148000690015300,5011000172050400,34,4148000690015300_5011000172050400,2
5011000626011200,2871000501076400,27,5011000626011200_2871000501076400,0
5011000078068400,4575000279010200,27,5011000078068400_4575000279010200,0
5013000571005200,4136000309018100,27,5013000571005200_4136000309018100,0
4146100146003300,5011000315072300,44,4146100146003300_5011000315072300,2
5013000675081300,4215000402091200,27,5013000675081300_4215000402091200,0
5013000610049100,4413300186100300,27,5013000610049100_4413300186100300,0
5011000266051200,1126000019082400,27,5011000266051200_1126000019082400,0
1129000014045300,5011000319005100,41,1129000014045300_5011000319005100,1
5013000610049100,1174000006086200,27,5013000610049100_1174000006086200,0
5011001054058100,1135000008093300,27,5011001054058100_1135000008093300,0
5011000685067100,4375000234015300,27,5011000685067100_4375000234015300,0
5013000610049100,2823700013039400,27,5013000610049100_2823700013039400,0
5011000078068400,4136000097044300,27,5011000078068400_4136000097044300,0
5013000821028200,4311100052030300,27,5013000821028200_4311100052030300,0
5013000827049100,4413100170037100,27,5013000827049100_4413100170037100,0
1153000017026300,5013000527096300,41,1153000017026300_5013000527096300,1
1165000019026400,5011000264015200,5,1165000019026400_5011000264015200,1
4161000402022400,5013000861023400,44,4161000402022400_5013000861023400,2
5013000733024100,1144000016025200,27,5013000733024100_1144000016025200,0
5013000845056400,4415000483044400,27,5013000845056400_4415000483044400,0
5013000735022300,4677000734059400,27,5013000735022300_4677000734059400,0
5013000623051300,2771000078071400,27,5013000623051300_2771000078071400,0
5011000373086400,4113300024099200,27,5011000373086400_4113300024099200,0
5011000078068400,2811000051067300,27,5011000078068400_2811000051067300,0
5011000685067100,4211000648027200,27,5011000685067100_4211000648027200,0
5011000854058100,4315000266071400,27,5011000854058100_4315000266071400,0
5011000078068400,4579000539043200,27,5011000078068400_4579000539043200,0
5013000610049100,2824500038034300,27,5013000610049100_2824500038034300,0
5011000078068400,4374500044026300,27,5011000078068400_4374500044026300,0
5013000459099100,4824000462094300,27,5013000459099100_4824000462094300,0
5013000735022300,4775000044086300,27,5013000735022300_4775000044086300,0
5013000610049100,2723000095070100,27,5013000610049100_2723000095070100,0
5013000777063100,4141000011030100,27,5013000777063100_4141000011030100,0
2644000098076300,5011000372012100,44,2644000098076300_5011000372012100,3
5013000610049100,4115000083082400,27,5013000610049100_4115000083082400,0
5011000078068400,1144000015090400,27,5011000078068400_1144000015090400,0
1117000009037100,5011000721092100,15,1117000009037100_5011000721092100,1
5013000009018200,4148000561061300,27,5013000009018200_4148000561061300,0
5013000273029400,2824500029092200,27,5013000273029400_2824500029092200,0
5011000173100400,5011000168095300,3,5011000173100400_5011000168095300,0
5013000733024100,1154500005062400,27,5013000733024100_1154500005062400,0
4148000699072200,5011000215014100,67,4148000699072200_5011000215014100,2
4122000363057300,5011000172012300,5,4122000363057300_5011000172012300,2
5011000137030100,4129000001053200,27,5011000137030100_4129000001053200,0
5011000078068400,1171000030055200,27,5011000078068400_1171000030055200,0
5013000731024200,4477000300028200,27,5013000731024200_4477000300028200,0
5011000078068400,4719000572010300,27,5011000078068400_4719000572010300,0
5013000610049100,1138000017030100,27,5013000610049100_1138000017030100,0
5011000078068400,2818500032002100,27,5011000078068400_2818500032002100,0
5011000263065100,4145000010100100,3,5011000263065100_4145000010100100,0
4141000031030100,5013000809050200,92,4141000031030100_5013000809050200,2
5013000610049100,4371000160005300,27,5013000610049100_4371000160005300,0
4146100353012300,5011000851091400,25,4146100353012300_5011000851091400,2
5013000731055200,2917000080039100,27,5013000731055200_2917000080039100,0
4146100146003300,5013000822085400,44,4146100146003300_5013000822085400,2
5013000821028200,2614000009068400,27,5013000821028200_2614000009068400,0
2820000014040200,5011000266012100,54,2820000014040200_5011000266012100,3
4127300065073100,5013000861021300,93,4127300065073100_5013000861021300,2
5013000273029400,1168000027034200,27,5013000273029400_1168000027034200,0
5013000459090300,2647000009097100,27,5013000459090300_2647000009097100,0
1154500001021400,5011000388042400,90,1154500001021400_5011000388042400,1
5011000109060400,2818500040095300,25,5011000109060400_2818500040095300,0
4313000673068100,5011000423091100,48,4313000673068100_5011000423091100,2
5013000731055200,4713000502034100,27,5013000731055200_4713000502034100,0
5011000424078200,4113500063003300,27,5011000424078200_4113500063003300,0
5011000137030100,4511300056024100,27,5011000137030100_4511300056024100,0
5011000137030100,4113300003016200,27,5011000137030100_4113300003016200,0
5011001076050400,4117100017079400,66,5011001076050400_4117100017079400,0
5013000412024100,1117000022037300,5,5013000412024100_1117000022037300,0
5013000862067200,4137000005065100,27,5013000862067200_4137000005065100,0
5011000078068400,4165000728012300,27,5011000078068400_4165000728012300,0
5013000731055200,3020000033078300,27,5013000731055200_3020000033078300,0
5011000199044400,4683000041065300,27,5011000199044400_4683000041065300,0
5011000213090100,2726000001021200,27,5011000213090100_2726000001021200,0
5011000318067400,4128500034090300,25,5011000318067400_4128500034090300,0
5013000459099100,4423000366089300,27,5013000459099100_4423000366089300,0
5013000731055200,2818500039039100,27,5013000731055200_2818500039039100,0
5011000078068400,4139000111044100,27,5011000078068400_4139000111044100,0
5011000078068400,1123000014064200,27,5011000078068400_1123000014064200,0
5013000610049100,3017000029077300,27,5013000610049100_3017000029077300,0
5011000078068400,4121000007090400,27,5011000078068400_4121000007090400,0
5011000137030100,3020000088018200,27,5011000137030100_3020000088018200,0
5011000424078200,1171000030055200,27,5011000424078200_1171000030055200,0
5011000632080100,4148000586033100,66,5011000632080100_4148000586033100,0
5011000137030100,2920000093029400,27,5011000137030100_2920000093029400,0
4148000690015300,5011000318026400,34,4148000690015300_5011000318026400,2
5013000671079300,2917000038016200,27,5013000671079300_2917000038016200,0
5013000910072100,1168000020093400,27,5013000910072100_1168000020093400,0
5013000825039100,4613000411067400,27,5013000825039100_4613000411067400,0
4141000031030100,5011000378014300,14,4141000031030100_5011000378014300,2
5011000265076200,4513000150053100,27,5011000265076200_4513000150053100,0
5013000827089100,3023000052099400,27,5013000827089100_3023000052099400,0
5013000205030200,2818500027056100,27,5013000205030200_2818500027056100,0
4148000690015300,5011000429020200,34,4148000690015300_5011000429020200,2
5011001027035300,2723000035070100,66,5011001027035300_2723000035070100,0
5011000525070400,4613000367002200,27,5011000525070400_4613000367002200,0
5011000576007100,4684000046072100,66,5011000576007100_4684000046072100,0
5011000313025300,4514000157079400,51,5011000313025300_4514000157079400,0
5011000078068400,4128700011086300,27,5011000078068400_4128700011086300,0
5011000078068400,4139000098018100,27,5011000078068400_4139000098018100,0
5013000610049100,2823700010062100,27,5013000610049100_2823700010062100,0
5013000777063100,4715000299091200,27,5013000777063100_4715000299091200,0
5013000731055200,4128100115091300,27,5013000731055200_4128100115091300,0
5011000367041300,5013000776078300,27,5011000367041300_5013000776078300,0
4421000586082300,5011000264056300,11,4421000586082300_5011000264056300,2
5013000870018300,4127100018073400,27,5013000870018300_4127100018073400,0
5013000778022200,4119500021005200,27,5013000778022200_4119500021005200,0
4141000031030100,5013000905054200,14,4141000031030100_5013000905054200,2
5011000366070200,4141000005044300,27,5011000366070200_4141000005044300,0
5011000137030100,4273000713048200,27,5011000137030100_4273000713048200,0
4159000429094300,5011000373032200,25,4159000429094300_5011000373032200,2
5011000137030100,2814000007037200,27,5011000137030100_2814000007037200,0
5013000610049100,2820000015082200,27,5013000610049100_2820000015082200,0
4128100059031200,5011000174084200,11,4128100059031200_5011000174084200,2
1171000019003100,5011000481001200,27,1171000019003100_5011000481001200,1
4420000201100300,5011000214095200,66,4420000201100300_5011000214095200,2
5011000078068400,4145000004095300,27,5011000078068400_4145000004095300,0
5011000137030100,1153000017034200,27,5011000137030100_1153000017034200,0
5011000478095100,4143000037007100,27,5011000478095100_4143000037007100,0
