송하인_격자공간고유번호,수하인_격자공간고유번호,물품_카테고리,송하인_광역시_시군구,수하인_광역시_시군구,카테고리_mean,카테고리_min,카테고리_max
5013000354052200,1129000010059200,27,50130,11290,4.322080606269377,3,179
5011000078068400,4311300060020300,27,50110,43113,4.322080606269377,3,179
4127300022051100,5011000373003300,64,41273,50110,5.790697674418604,3,20
5011000078068400,4213000280094200,27,50110,42130,4.322080606269377,3,179
5013000825037400,4139000059079400,27,50130,41390,4.322080606269377,3,179
5013000910034400,4623000305058400,27,50130,46230,4.322080606269377,3,179
5011000311020400,4511100021004200,27,50110,45111,4.322080606269377,3,179
5011000213069100,4211000416100100,17,50110,42110,6.088825214899713,3,108
5011000228004400,4825000421078200,66,50110,48250,5.696324951644101,3,105
5011001095044400,4127100046023100,27,50110,41271,4.322080606269377,3,179
4159000429094300,5011000324068200,11,41590,50110,5.83125,3,70
5013000775071100,1138000029063300,27,50130,11380,4.322080606269377,3,179
5011000078067300,4141000012003300,51,50110,41410,5.674418604651163,3,68
4150000196034300,5011000430011400,29,41500,50110,6.728260869565218,3,62
5011000422093300,2729000027081200,27,50110,27290,4.322080606269377,3,179
4161000144040200,5011000315053100,66,41610,50110,5.696324951644101,3,105
5013000777063100,4146100032016400,27,50130,41461,4.322080606269377,3,179
5011000379006400,1156000014080200,27,50110,11560,4.322080606269377,3,179
4150000184029400,5011000213099400,17,41500,50110,6.088825214899713,3,108
5013000731055200,4119900014046100,27,50130,41199,4.322080606269377,3,179
4141000031030100,5013000014006300,6,41410,50130,9.592592592592593,3,130
5011001108036200,4711100135074100,27,50110,47111,4.322080606269377,3,179
5013000581065400,4371000511027400,27,50130,43710,4.322080606269377,3,179
5013000403078100,4119900011071100,27,50130,41199,4.322080606269377,3,179
5013000765096400,4420000288080400,27,50130,44200,4.322080606269377,3,179
5013000060005200,1154500001083200,5,50130,11545,5.774957698815567,3,93
4128500024047300,5011000309067300,57,41285,50110,3.529032258064516,3,10
5011000684020400,2917000085066400,27,50110,29170,4.322080606269377,3,179
4148000690015300,5011000266049100,34,41480,50110,4.976168652612282,3,118
1135000009051200,5011000258063200,36,11350,50110,4.406349206349207,3,23
4127300065073100,5013000866013200,41,41273,50130,3.707482993197279,3,25
5013000823047200,4833000033036300,27,50130,48330,4.322080606269377,3,179
5013000731055200,4420000313033100,27,50130,44200,4.322080606269377,3,179
5013000616057100,3020000112056400,27,50130,30200,4.322080606269377,3,179
5011000078068400,4122000330027400,27,50110,41220,4.322080606269377,3,179
5013000610049100,1111000021062200,27,50130,11110,4.322080606269377,3,179
5011000078068400,4311300050097300,27,50110,43113,4.322080606269377,3,179
5013000731055200,4313000637073100,27,50130,43130,4.322080606269377,3,179
4159000324043200,5011000264027200,21,41590,50110,10.892156862745098,3,134
5013000507058200,4157000292019300,27,50130,41570,4.322080606269377,3,179
5011000078068400,4825000336071300,27,50110,48250,4.322080606269377,3,179
5013000610049100,1129000024023200,27,50130,11290,4.322080606269377,3,179
5011000263004300,2714000160097200,17,50110,27140,6.088825214899713,3,108
5011000531011200,4125000046094400,27,50110,41250,4.322080606269377,3,179
5011000321075300,3611000153089200,11,50110,36110,5.83125,3,70
5011000078068400,4719000536019300,27,50110,47190,4.322080606269377,3,179
4137000029016200,5011000210047100,86,41370,50110,5.241379310344827,3,31
5011000327036100,1111000021044200,27,50110,11110,4.322080606269377,3,179
5013000777063100,1141000003004300,27,50130,11410,4.322080606269377,3,179
5011000078068400,2826000112009100,27,50110,28260,4.322080606269377,3,179
5013000734088300,4613000310055100,27,50130,46130,4.322080606269377,3,179
5011000213090100,4119500005046400,27,50110,41195,4.322080606269377,3,179
5011000372087200,2826000116029400,51,50110,28260,5.674418604651163,3,68
5013000858004300,4276001004028100,27,50130,42760,4.322080606269377,3,179
5013000515070200,1144000012089400,27,50130,11440,4.322080606269377,3,179
5011000436041400,4141000011058100,27,50110,41410,4.322080606269377,3,179
4128500035047200,5011000315087400,77,41285,50110,5.92,3,123
5011000685067100,4374500038093300,27,50110,43745,4.322080606269377,3,179
5013000765096400,4128100157094300,27,50130,41281,4.322080606269377,3,179
5013000667085100,4874000348065200,27,50130,48740,4.322080606269377,3,179
5011000575054200,1150000014093100,27,50110,11500,4.322080606269377,3,179
4420000201100300,5011000369030400,66,44200,50110,5.696324951644101,3,105
5013000610049100,4159000344049300,27,50130,41590,4.322080606269377,3,179
4159000429094300,5011000435092300,36,41590,50110,4.406349206349207,3,23
4159000709060400,5011000314089100,6,41590,50110,9.592592592592593,3,130
5011000078068400,4721000471021400,27,50110,47210,4.322080606269377,3,179
5011000078068400,1111000015045400,27,50110,11110,4.322080606269377,3,179
5011000371015400,4159000234058300,27,50110,41590,4.322080606269377,3,179
5013000731055200,4141000018086200,27,50130,41410,4.322080606269377,3,179
4161000297014200,5011000318009100,44,41610,50110,5.028301886792453,3,27
5013000825039100,4121000029028400,27,50130,41210,4.322080606269377,3,179
5011000627031200,4119500006029100,27,50110,41195,4.322080606269377,3,179
5011000767075300,4155000379086200,80,50110,41550,8.838120104438643,3,150
5011000381004300,4157000115072100,27,50110,41570,4.322080606269377,3,179
5013000858054200,4128700027028300,27,50130,41287,4.322080606269377,3,179
5011000384015100,4127300012021300,27,50110,41273,4.322080606269377,3,179
2917000041065100,5011000378015400,19,29170,50110,12.889830508474576,3,413
5013000610049100,4377000401075400,27,50130,43770,4.322080606269377,3,179
4161000129090100,5011000315077400,76,41610,50110,5.9375,3,44
5011000213090100,4311300040017100,27,50110,43113,4.322080606269377,3,179
5013000905088200,4413300191033100,27,50130,44133,4.322080606269377,3,179
5013000731055200,2871000263011100,27,50130,28710,4.322080606269377,3,179
5013000732089100,3117000047056200,27,50130,31170,4.322080606269377,3,179
4146100328083400,5013000635073100,77,41461,50130,5.92,3,123
5013000610049100,4146100140042200,27,50130,41461,4.322080606269377,3,179
5013000778022200,4146300005066300,27,50130,41463,4.322080606269377,3,179
5011000199044400,2623000006089300,27,50110,26230,4.322080606269377,3,179
2723000088054300,5011000213080200,5,27230,50110,5.774957698815567,3,93
5011000078068400,4822000129020200,27,50110,48220,4.322080606269377,3,179
5011000078068400,1162000017076400,27,50110,11620,4.322080606269377,3,179
4128500022034300,5011000265042300,8,41285,50110,5.0625,3,14
5011000479028100,4115000054019200,27,50110,41150,4.322080606269377,3,179
5013000777063100,4711300747050200,27,50130,47113,4.322080606269377,3,179
5011000373038300,4377000358008200,27,50110,43770,4.322080606269377,3,179
4119500017073300,5011000373086200,80,41195,50110,8.838120104438643,3,150
5013000785062300,2915500005018200,27,50130,29155,4.322080606269377,3,179
5011000424078200,1153000003005400,27,50110,11530,4.322080606269377,3,179
5013000821028200,4792000327082100,27,50130,47920,4.322080606269377,3,179
5013000818071400,4773000497055100,27,50130,47730,4.322080606269377,3,179
5011000078068400,4111700014079300,27,50110,41117,4.322080606269377,3,179
5013000777063100,4611000047049300,27,50130,46110,4.322080606269377,3,179
5013000765096400,4157000301026400,27,50130,41570,4.322080606269377,3,179
5011000685067100,4157000197091400,27,50110,41570,4.322080606269377,3,179
4145000033086100,5011000578062300,17,41450,50110,6.088825214899713,3,108
4136000117092400,5013000529050300,27,41360,50130,4.322080606269377,3,179
5011000394024300,1141000013094100,27,50110,11410,4.322080606269377,3,179
5013000610049100,1130500025041400,27,50130,11305,4.322080606269377,3,179
5013000777063100,1123000005016400,27,50130,11230,4.322080606269377,3,179
5011000078068400,1162000003003100,27,50110,11620,4.322080606269377,3,179
5011000228093100,4161000246074100,33,50110,41610,7.664670658682635,3,84
2635000019095100,5011000089099100,17,26350,50110,6.088825214899713,3,108
5011000313025300,1154500005031200,27,50110,11545,4.322080606269377,3,179
5011000420060100,4315000266064300,27,50110,43150,4.322080606269377,3,179
2820000054068300,5013000866085100,66,28200,50130,5.696324951644101,3,105
5011000266051200,1123000002058400,27,50110,11230,4.322080606269377,3,179
4141000031030100,5011000318044100,77,41410,50110,5.92,3,123
5011001093012300,4825000411055200,27,50110,48250,4.322080606269377,3,179
4161000144040200,5011000373039400,5,41610,50110,5.774957698815567,3,93
2917000020021200,5011000217020100,10,29170,50110,5.6,3,29
5013000778073200,2818500029014300,27,50130,28185,4.322080606269377,3,179
5013000354052200,2914000010039200,27,50130,29140,4.322080606269377,3,179
5011000309060200,5011000309060200,34,50110,50110,4.976168652612282,3,118
5011000308068100,4117100021093400,27,50110,41171,4.322080606269377,3,179
4146100129049200,5011000391059100,84,41461,50110,4.241379310344827,3,16
3020000149062400,5011000219011100,36,30200,50110,4.406349206349207,3,23
5011000078068400,4812900034005400,27,50110,48129,4.322080606269377,3,179
5011000078068400,1162000002012300,27,50110,11620,4.322080606269377,3,179
5011000078068400,1135000004080200,27,50110,11350,4.322080606269377,3,179
5011000078068400,1153000005030300,27,50110,11530,4.322080606269377,3,179
5011000078068400,4139000117062400,27,50110,41390,4.322080606269377,3,179
4772000285008300,5013000203098300,17,47720,50130,6.088825214899713,3,108
5011000078068400,4479000422001400,27,50110,44790,4.322080606269377,3,179
5011000078068400,4421000320033200,27,50110,44210,4.322080606269377,3,179
5013000758092300,2914000017004300,27,50130,29140,4.322080606269377,3,179
5013000821028200,4121000003022200,27,50130,41210,4.322080606269377,3,179
5013000557071300,4117100025017100,27,50130,41171,4.322080606269377,3,179
5013000459099100,2729000045084200,27,50130,27290,4.322080606269377,3,179
2714000168071200,5011000378015100,34,27140,50110,4.976168652612282,3,118
5011000437099200,1120000004007400,27,50110,11200,4.322080606269377,3,179
4148000690043300,5011000372015400,34,41480,50110,4.976168652612282,3,118
5011000078068400,4279000623057100,27,50110,42790,4.322080606269377,3,179
5013000731055200,4790000536027100,27,50130,47900,4.322080606269377,3,179
5011000137030100,2635000046039200,27,50110,26350,4.322080606269377,3,179
5013000828061300,1132000016009400,27,50130,11320,4.322080606269377,3,179
5013000411097400,4183000553051200,27,50130,41830,4.322080606269377,3,179
5011000213090100,4131000002052200,27,50110,41310,4.322080606269377,3,179
5011001056005400,4413100264024100,27,50110,44131,4.322080606269377,3,179
1174000016026400,5011000374073400,11,11740,50110,5.83125,3,70
5011000437099200,2817000010028300,27,50110,28170,4.322080606269377,3,179
4136000193095300,5011000314091300,89,41360,50110,3.388888888888889,3,5
5011000078068400,2644000146017200,27,50110,26440,4.322080606269377,3,179
5011000213061200,1168000004082400,51,50110,11680,5.674418604651163,3,68
5013000610049100,4119500006087400,27,50130,41195,4.322080606269377,3,179
4671000341039100,5013000817079300,11,46710,50130,5.83125,3,70
4163000157038100,5013000866097400,17,41630,50130,6.088825214899713,3,108
5011000525070400,1153000002073400,27,50110,11530,4.322080606269377,3,179
5011000316024300,4165000791090300,51,50110,41650,5.674418604651163,3,68
5011000318041400,1154500001080400,19,50110,11545,12.889830508474576,3,413
5013000610049100,4148000696076300,27,50130,41480,4.322080606269377,3,179
3023000012008100,5011000265051300,80,30230,50110,8.838120104438643,3,150
5013000731055200,2638000038009200,27,50130,26380,4.322080606269377,3,179
5011000373045200,4421000081023300,34,50110,44210,4.976168652612282,3,118
5011000078068400,4146500033065300,27,50110,41465,4.322080606269377,3,179
5013000777063100,1120000013092400,27,50130,11200,4.322080606269377,3,179
5013000777063100,4159000207030300,27,50130,41590,4.322080606269377,3,179
4122000119044300,5011000214023100,3,41220,50110,6.815602836879433,3,122
4141000031030100,5011000314084300,57,41410,50110,3.529032258064516,3,10
4150000146048200,5013000732078100,5,41500,50130,5.774957698815567,3,93
5011000265018400,2820000020016300,66,50110,28200,5.696324951644101,3,105
5011000078068400,4315000343017100,27,50110,43150,4.322080606269377,3,179
5011000167059300,1126000011058400,34,50110,11260,4.976168652612282,3,118
4127100048006400,5011000366062300,3,41271,50110,6.815602836879433,3,122
5011000213090100,4282000360045200,3,50110,42820,6.815602836879433,3,122
4514000422077100,5011000214016100,51,45140,50110,5.674418604651163,3,68
5011000078068400,4111100019085400,27,50110,41111,4.322080606269377,3,179
5013000871011100,4827000439057200,27,50130,48270,4.322080606269377,3,179
5011000078068400,4729000209042400,27,50110,47290,4.322080606269377,3,179
5011000078068400,1135000024039300,27,50110,11350,4.322080606269377,3,179
5011000595017300,4128700037067100,67,50110,41287,4.092013888888889,3,48
4571000341017300,5011000768042200,76,45710,50110,5.9375,3,44
5011000437099200,4812300007070100,27,50110,48123,4.322080606269377,3,179
4167000451063400,5011000370011400,39,41670,50110,4.090909090909091,3,14
5011000316024300,4615000838022200,51,50110,46150,5.674418604651163,3,68
5011000078068400,2714000156067100,27,50110,27140,4.322080606269377,3,179
5011000382001300,4161000150090100,80,50110,41610,8.838120104438643,3,150
5011000685067100,1147000008023400,27,50110,11470,4.322080606269377,3,179
5011000721082200,2729000021071300,25,50110,27290,4.765333333333333,3,41
5011000437099200,2915500013024200,27,50110,29155,4.322080606269377,3,179
4127300065073100,5013000945050200,41,41273,50130,3.707482993197279,3,25
5013000777063100,1171000029028100,27,50130,11710,4.322080606269377,3,179
5011000078068400,4213000429075100,27,50110,42130,4.322080606269377,3,179
5011000078068400,4115000008060200,27,50110,41150,4.322080606269377,3,179
5011000213090100,4122000298066100,27,50110,41220,4.322080606269377,3,179
5011000424078200,4111300020020400,27,50110,41113,4.322080606269377,3,179
5011000078068400,2641000037076300,27,50110,26410,4.322080606269377,3,179
5011000137030100,4678000508073200,27,50110,46780,4.322080606269377,3,179
5013000675081300,4831000282081200,27,50130,48310,4.322080606269377,3,179
5011000078068400,1138000021051400,27,50110,11380,4.322080606269377,3,179
5013000731055200,4137000038028200,27,50130,41370,4.322080606269377,3,179
5011000685067100,4128500038050400,27,50110,41285,4.322080606269377,3,179
5013000610049100,2623000017018200,27,50130,26230,4.322080606269377,3,179
5013000862067200,4111100033007300,27,50130,41111,4.322080606269377,3,179
5011000078068400,1168000004093400,27,50110,11680,4.322080606269377,3,179
1141000019037100,5011000214069400,61,11410,50110,5.232558139534884,3,11
5013000610049100,4121000040087100,27,50130,41210,4.322080606269377,3,179
5011000225012300,4128700037042100,66,50110,41287,5.696324951644101,3,105
4141000031030100,5011000308050300,3,41410,50110,6.815602836879433,3,122
5011000078068400,4729000163089300,27,50110,47290,4.322080606269377,3,179
1156000008087100,5011000310052100,19,11560,50110,12.889830508474576,3,413
5013000677078400,4825000286035200,27,50130,48250,4.322080606269377,3,179
5011000857010100,4480000165010100,27,50110,44800,4.322080606269377,3,179
5013000610049100,1153000014088300,27,50130,11530,4.322080606269377,3,179
4148000690015300,5011000430011400,34,41480,50110,4.976168652612282,3,118
5013000819029100,4822000294024300,27,50130,48220,4.322080606269377,3,179
5013000610049100,2823700005100200,27,50130,28237,4.322080606269377,3,179
5013000610049100,2635000042047400,27,50130,26350,4.322080606269377,3,179
5011000078068400,4131000020017300,27,50110,41310,4.322080606269377,3,179
5013000557071300,4713000498070200,27,50130,47130,4.322080606269377,3,179
5011000384015100,1117000008039400,27,50110,11170,4.322080606269377,3,179
5011000078068400,4827000369067300,27,50110,48270,4.322080606269377,3,179
4148000690015300,5011000318065300,34,41480,50110,4.976168652612282,3,118
5011000271059100,4136000264013300,17,50110,41360,6.088825214899713,3,108
5013000616057100,4211000541034300,27,50130,42110,4.322080606269377,3,179
5011000310047200,4128500057056200,51,50110,41285,5.674418604651163,3,68
4127300022051100,5011000377020100,64,41273,50110,5.790697674418604,3,20
5011000078068400,1168000034030400,27,50110,11680,4.322080606269377,3,179
5011000316024300,1171000019080200,51,50110,11710,5.674418604651163,3,68
5013000777063100,2817000011088100,27,50130,28170,4.322080606269377,3,179
2771000051039100,5011000315064400,71,27710,50110,4.291666666666667,3,17
5013000821046100,4611000034018100,27,50130,46110,4.322080606269377,3,179
5011000777046300,2714000178028300,27,50110,27140,4.322080606269377,3,179
4148000690043300,5011000313089300,34,41480,50110,4.976168652612282,3,118
2914000037099100,5013000856097400,27,29140,50130,4.322080606269377,3,179
5011000320002100,2620000005093200,27,50110,26200,4.322080606269377,3,179
5011000213090100,4613000363054300,27,50110,46130,4.322080606269377,3,179
5013000610049100,4145000009028100,27,50130,41450,4.322080606269377,3,179
4157000306018300,5013000634044100,90,41570,50130,8.75,3,60
5011000595017300,4514000399005300,67,50110,45140,4.092013888888889,3,48
5013000731055200,4725001109034200,27,50130,47250,4.322080606269377,3,179
5011000078068400,4136000317039300,27,50110,41360,4.322080606269377,3,179
1154500002029200,5011000318023400,93,11545,50110,3.3066666666666666,3,6
5011001128032200,4684000492053100,27,50110,46840,4.322080606269377,3,179
5011000214049400,4146300051083200,27,50110,41463,4.322080606269377,3,179
5011001060063300,4415000544033300,27,50110,44150,4.322080606269377,3,179
5011000078068400,2653000031066100,27,50110,26530,4.322080606269377,3,179
4150000199100200,5011000220066200,66,41500,50110,5.696324951644101,3,105
5011000078068400,4148000359057100,27,50110,41480,4.322080606269377,3,179
5011000213090100,4122000234004200,27,50110,41220,4.322080606269377,3,179
5013000845056400,4122000103035200,27,50130,41220,4.322080606269377,3,179
2824500045087100,5011000309078200,86,28245,50110,5.241379310344827,3,31
5011000525070400,4157000290067100,27,50110,41570,4.322080606269377,3,179
5011001027015300,4413100173039200,27,50110,44131,4.322080606269377,3,179
4148000690043300,5011000318022100,34,41480,50110,4.976168652612282,3,118
4420000529077100,5013000684033400,66,44200,50130,5.696324951644101,3,105
5011000078068400,4146300042012100,27,50110,41463,4.322080606269377,3,179
5011000078068400,4711300727062400,27,50110,47113,4.322080606269377,3,179
4148000690015300,5011000168085100,34,41480,50110,4.976168652612282,3,118
5011000214063300,4213000359051200,51,50110,42130,5.674418604651163,3,68
5011000215050400,4311300071057200,11,50110,43113,5.83125,3,70
5011000137030100,4413100174021300,27,50110,44131,4.322080606269377,3,179
5011000078068400,2729000035073100,27,50110,27290,4.322080606269377,3,179
5011000220085100,4833000205042300,27,50110,48330,4.322080606269377,3,179
4420000516042400,5011000217008300,77,44200,50110,5.92,3,123
5013000821028200,1147000014015400,27,50130,11470,4.322080606269377,3,179
5013000823063400,4183000764089100,11,50130,41830,5.83125,3,70
5011000437099200,4480000019097200,27,50110,44800,4.322080606269377,3,179
5013000692034400,4136000251021100,5,50130,41360,5.774957698815567,3,93
4371000305032400,5011000263014200,5,43710,50110,5.774957698815567,3,93
4148000699072200,5011000648017200,67,41480,50110,4.092013888888889,3,48
5011000078068400,4111300031014300,27,50110,41113,4.322080606269377,3,179
5011000424031100,4420000387048400,27,50110,44200,4.322080606269377,3,179
5011000374084100,4617000209029400,80,50110,46170,8.838120104438643,3,150
5013000783057100,4371000108007400,27,50130,43710,4.322080606269377,3,179
5013000367031200,4812700029014400,27,50130,48127,4.322080606269377,3,179
1123000011031400,5011000171074200,10,11230,50110,5.6,3,29
5013000817034300,4161000209056200,27,50130,41610,4.322080606269377,3,179
5011000078068400,4211000612040100,27,50110,42110,4.322080606269377,3,179
3171000094054200,5013000817098300,5,31710,50130,5.774957698815567,3,93
5013000692037200,2623000005098200,27,50130,26230,4.322080606269377,3,179
5011000078068400,4476000207023400,27,50110,44760,4.322080606269377,3,179
5013000821028200,4111700029012100,27,50130,41117,4.322080606269377,3,179
5013000731055200,4119700005008100,27,50130,41197,4.322080606269377,3,179
5013000777063100,2823700011078400,27,50130,28237,4.322080606269377,3,179
4413100324005400,5013000862037200,71,44131,50130,4.291666666666667,3,17
5011000078068400,4111100032029100,27,50110,41111,4.322080606269377,3,179
5013000734074400,4278000878010400,27,50130,42780,4.322080606269377,3,179
5013000622057100,4311300059048200,27,50130,43113,4.322080606269377,3,179
4148000697009200,5011000110082200,57,41480,50110,3.529032258064516,3,10
5011000314060100,4420000385003400,80,50110,44200,8.838120104438643,3,150
1165000032018400,5011000373053200,1,11650,50110,6.666666666666667,3,29
5011000078068400,3017000001087200,27,50110,30170,4.322080606269377,3,179
4571000173015200,5011000780013100,27,45710,50110,4.322080606269377,3,179
5011000137030100,4613000337056100,27,50110,46130,4.322080606269377,3,179
4141000031030100,5013000822021300,97,41410,50130,5.217391304347826,3,27
5011000166097200,2823700023042100,17,50110,28237,6.088825214899713,3,108
4146100146003300,5011000373056300,33,41461,50110,7.664670658682635,3,84
5013000821028200,2729000028014300,27,50130,27290,4.322080606269377,3,179
4157000287071400,5011000374079200,44,41570,50110,5.028301886792453,3,27
5013000821028200,4874000521039100,27,50130,48740,4.322080606269377,3,179
5013000862067200,4111500005053100,27,50130,41115,4.322080606269377,3,179
4157000306018300,5011000474062400,66,41570,50110,5.696324951644101,3,105
4715000330014200,5011000366049100,3,47150,50110,6.815602836879433,3,122
5013000610049100,4115000045100400,27,50130,41150,4.322080606269377,3,179
5013000926087300,1120000005040200,27,50130,11200,4.322080606269377,3,179
5011000078068400,4128700011036300,27,50110,41287,4.322080606269377,3,179
5011000117002300,4825000115053300,27,50110,48250,4.322080606269377,3,179
5011000078068400,4161000163089200,27,50110,41610,4.322080606269377,3,179
5011000078068400,1129000011026400,27,50110,11290,4.322080606269377,3,179
5013000610049100,1129000021087100,27,50130,11290,4.322080606269377,3,179
5013000780029200,4713000503018300,27,50130,47130,4.322080606269377,3,179
5011000215098200,5011000215067100,25,50110,50110,4.765333333333333,3,41
5011000078068400,4146500026061300,27,50110,41465,4.322080606269377,3,179
5011000315041100,4812700009019400,80,50110,48127,8.838120104438643,3,150
5011000078068400,1159000007016300,27,50110,11590,4.322080606269377,3,179
5011000424031100,3017000022003400,27,50110,30170,4.322080606269377,3,179
5011000078068400,4717000529046400,27,50110,47170,4.322080606269377,3,179
4128100027082300,5011000173096200,71,41281,50110,4.291666666666667,3,17
2811000173097100,5011000373053200,15,28110,50110,6.840909090909091,3,103
5011000137030100,1150000012029300,27,50110,11500,4.322080606269377,3,179
5013000823048300,2635000039062100,27,50130,26350,4.322080606269377,3,179
5011000595017300,1165000018007100,67,50110,11650,4.092013888888889,3,48
4514000248090300,5011000318044100,44,45140,50110,5.028301886792453,3,27
5013000765096400,4165000728031400,27,50130,41650,4.322080606269377,3,179
5011000595017300,4519000371051300,67,50110,45190,4.092013888888889,3,48
5013000731084300,4163000104080400,27,50130,41630,4.322080606269377,3,179
5013000778073200,4159000365037300,27,50130,41590,4.322080606269377,3,179
5013000582084100,4613000224002300,27,50130,46130,4.322080606269377,3,179
5013000821028200,4684000573014200,27,50130,46840,4.322080606269377,3,179
5011000108092100,2826000028098200,27,50110,28260,4.322080606269377,3,179
5011000213090100,4155000378052100,27,50110,41550,4.322080606269377,3,179
5011000374036400,2641000062053400,51,50110,26410,5.674418604651163,3,68
2614000020070100,5013000907057100,25,26140,50130,4.765333333333333,3,41
1153000017009300,5011000261026400,3,11530,50110,6.815602836879433,3,122
5013000610049100,4311300076046300,27,50130,43113,4.322080606269377,3,179
5011000266051200,2914000025091300,27,50110,29140,4.322080606269377,3,179
5011000258018200,1126000013047200,51,50110,11260,5.674418604651163,3,68
5013000821028200,2647000007056200,27,50130,26470,4.322080606269377,3,179
5013000732089100,4825000341052100,27,50130,48250,4.322080606269377,3,179
5011000168074100,2617000015042400,3,50110,26170,6.815602836879433,3,122
5013000731077400,1144000020068200,27,50130,11440,4.322080606269377,3,179
5011000078068400,4371000372057200,27,50110,43710,4.322080606269377,3,179
4150000190047200,5011000319090100,3,41500,50110,6.815602836879433,3,122
4163000121064200,5013000854078100,41,41630,50130,3.707482993197279,3,25
5013000731055200,4155000235033300,27,50130,41550,4.322080606269377,3,179
5013000610049100,1141000006054400,27,50130,11410,4.322080606269377,3,179
5011000263078100,1144000016087300,25,50110,11440,4.765333333333333,3,41
2723000088054300,5013000840034100,11,27230,50130,5.83125,3,70
5011000313025300,4511100015010200,27,50110,45111,4.322080606269377,3,179
5011000429098400,4127100035074400,66,50110,41271,5.696324951644101,3,105
5013000571016300,4119900009078300,27,50130,41199,4.322080606269377,3,179
5013000616057100,4311300040042300,27,50130,43113,4.322080606269377,3,179
5013000731084300,4613000250034400,27,50130,46130,4.322080606269377,3,179
5011000535028300,4420000329009200,27,50110,44200,4.322080606269377,3,179
5013000624091200,1165000014024400,27,50130,11650,4.322080606269377,3,179
4136000396021200,5011000373071200,49,41360,50110,4.625,3,15
4157000306018300,5011000316079300,14,41570,50110,5.469230769230769,3,120
5013000765096400,1129000020066300,27,50130,11290,4.322080606269377,3,179
5011000224053100,4688000395021100,27,50110,46880,4.322080606269377,3,179
5011000437099200,4213000205006200,27,50110,42130,4.322080606269377,3,179
5013000731055200,4113500008044100,27,50130,41135,4.322080606269377,3,179
1121500003098200,5011000524096200,34,11215,50110,4.976168652612282,3,118
5011000420060100,2623000015036300,27,50110,26230,4.322080606269377,3,179
4146100257098200,5013000860029200,19,41461,50130,12.889830508474576,3,413
5011000310047200,4817000407016400,51,50110,48170,5.674418604651163,3,68
4148000316084300,5011000318095100,75,41480,50110,4.03030303030303,3,28
5013000610049100,1165000006088100,27,50130,11650,4.322080606269377,3,179
4139000110065200,5011000527079200,27,41390,50110,4.322080606269377,3,179
5011000264009100,1135000009079400,3,50110,11350,6.815602836879433,3,122
5013000622057100,1156000022012300,27,50130,11560,4.322080606269377,3,179
4825000371007300,5013000869094300,23,48250,50130,12.866666666666667,3,84
5011000078068400,1121500011098300,27,50110,11215,4.322080606269377,3,179
4150000241045200,5011000266040100,5,41500,50110,5.774957698815567,3,93
4127300065073100,5013000684022200,93,41273,50130,3.3066666666666666,3,6
5011000450085400,4157000211085400,51,50110,41570,5.674418604651163,3,68
5011000213090100,3611000300081100,27,50110,36110,4.322080606269377,3,179
5011000078068400,4521000302078200,27,50110,45210,4.322080606269377,3,179
5011000078068400,2653000004031300,27,50110,26530,4.322080606269377,3,179
1168000005096100,5011000372019100,63,11680,50110,3.347826086956522,3,6
5011000424078200,4159000233047400,27,50110,41590,4.322080606269377,3,179
4148000690015300,5011000376033300,34,41480,50110,4.976168652612282,3,118
5013000731055200,2647000010017300,27,50130,26470,4.322080606269377,3,179
2635000004100400,5013000902090100,8,26350,50130,5.0625,3,14
5013000056011100,4719000528016400,17,50130,47190,6.088825214899713,3,108
5013000731055200,1144000025009100,27,50130,11440,4.322080606269377,3,179
5011000078068400,4719000605088300,27,50110,47190,4.322080606269377,3,179
5013000734059300,2644000089022200,27,50130,26440,4.322080606269377,3,179
5013000888089400,2920000169021300,27,50130,29200,4.322080606269377,3,179
2826000140027400,5011000417063400,97,28260,50110,5.217391304347826,3,27
5013000777063100,2635000059017200,27,50130,26350,4.322080606269377,3,179
5011000175075400,3171000458003200,66,50110,31710,5.696324951644101,3,105
5011000595017300,3611000320064100,67,50110,36110,4.092013888888889,3,48
5013000610049100,4150000116041300,27,50130,41500,4.322080606269377,3,179
5011000374036400,4217000070090400,51,50110,42170,5.674418604651163,3,68
5011000685067100,4165000516054200,27,50110,41650,4.322080606269377,3,179
5013000610049100,1123000009081200,27,50130,11230,4.322080606269377,3,179
5011000137030100,4276000362061100,27,50110,42760,4.322080606269377,3,179
5011000373003200,1111000024048300,27,50110,11110,4.322080606269377,3,179
5011000318067400,2620000026043100,25,50110,26200,4.765333333333333,3,41
5013000616057100,4180000347062200,27,50130,41800,4.322080606269377,3,179
5011000437099200,4573000103054100,27,50110,45730,4.322080606269377,3,179
5013000731055200,4113300011009200,27,50130,41133,4.322080606269377,3,179
5011000078068400,3017000020014200,27,50110,30170,4.322080606269377,3,179
5011000078068400,3117000039050400,27,50110,31170,4.322080606269377,3,179
4159000429094300,5011000262060100,66,41590,50110,5.696324951644101,3,105
5013000692034400,4113100014089300,27,50130,41131,4.322080606269377,3,179
5013000610049100,4713000554096200,27,50130,47130,4.322080606269377,3,179
5011000212045400,4136000059005200,66,50110,41360,5.696324951644101,3,105
5013000780043400,2714000077047400,27,50130,27140,4.322080606269377,3,179
5011000078068400,2820000001084100,27,50110,28200,4.322080606269377,3,179
5011000078068400,4272001695081200,27,50110,42720,4.322080606269377,3,179
4122000054015400,5011000180071400,36,41220,50110,4.406349206349207,3,23
