송하인_격자공간고유번호,수하인_격자공간고유번호,물품_카테고리,송하인_광역시_시군구,송하인_읍면동_리,송하인_기타,수하인_광역시_시군구,수하인_읍면동_리,수하인_기타,카테고리_mean,카테고리_min,카테고리_max
5011000078068400,3171000342092100,27,50110,00078,068400,31710,00342,092100,4.322080606269377,3,179
4715000248060400,5011000430011400,54,47150,00248,060400,50110,00430,011400,5.219512195121951,3,56
5011000137030100,1156000025004200,27,50110,00137,030100,11560,00025,004200,4.322080606269377,3,179
5011000685067100,4137000009033200,27,50110,00685,067100,41370,00009,033200,4.322080606269377,3,179
5013000821028200,4413300201034200,27,50130,00821,028200,44133,00201,034200,4.322080606269377,3,179
5013000825039100,4139000098003400,27,50130,00825,039100,41390,00098,003400,4.322080606269377,3,179
5011000315073300,1171000028024200,27,50110,00315,073300,11710,00028,024200,4.322080606269377,3,179
5011000685067100,4717000878044100,27,50110,00685,067100,47170,00878,044100,4.322080606269377,3,179
5013000678073300,4719000593025400,27,50130,00678,073300,47190,00593,025400,4.322080606269377,3,179
5013000610049100,2917000073076100,27,50130,00610,049100,29170,00073,076100,4.322080606269377,3,179
5011000685067100,1135000020034300,27,50110,00685,067100,11350,00020,034300,4.322080606269377,3,179
5013000234009200,2623000014058300,27,50130,00234,009200,26230,00014,058300,4.322080606269377,3,179
5011000437099200,4146500033005200,27,50110,00437,099200,41465,00033,005200,4.322080606269377,3,179
2723000088054300,5011000213071400,66,27230,00088,054300,50110,00213,071400,5.696324951644101,3,105
5013000731055200,4148000669024300,27,50130,00731,055200,41480,00669,024300,4.322080606269377,3,179
5011000437099200,4115000039013300,27,50110,00437,099200,41150,00039,013300,4.322080606269377,3,179
5011001095042400,4137000016086300,17,50110,01095,042400,41370,00016,086300,6.088825214899713,3,108
2826000111087300,5011000372080400,17,28260,00111,087300,50110,00372,080400,6.088825214899713,3,108
5013000467030200,2617000007084300,27,50130,00467,030200,26170,00007,084300,4.322080606269377,3,179
5011000266062400,1132000020051200,66,50110,00266,062400,11320,00020,051200,5.696324951644101,3,105
5013000803023100,2671000096002400,27,50130,00803,023100,26710,00096,002400,4.322080606269377,3,179
5011001054058100,4159000297012400,27,50110,01054,058100,41590,00297,012400,4.322080606269377,3,179
5013000821028200,4128500044009100,27,50130,00821,028200,41285,00044,009100,4.322080606269377,3,179
5013000735001200,4514000399006100,27,50130,00735,001200,45140,00399,006100,4.322080606269377,3,179
1162000004007400,5011000174062300,3,11620,00004,007400,50110,00174,062300,6.815602836879433,3,122
5011000422093300,4161000208096300,27,50110,00422,093300,41610,00208,096300,4.322080606269377,3,179
4725000557031300,5013000607065200,17,47250,00557,031300,50130,00607,065200,6.088825214899713,3,108
4127100048006400,5011000435042100,17,41271,00048,006400,50110,00435,042100,6.088825214899713,3,108
1168000015064300,5011000319020200,21,11680,00015,064300,50110,00319,020200,10.892156862745098,3,134
5011000137030100,4146500032077400,27,50110,00137,030100,41465,00032,077400,4.322080606269377,3,179
5011000214049400,1156000009066100,27,50110,00214,049400,11560,00009,066100,4.322080606269377,3,179
5011000595017300,1171000017062100,67,50110,00595,017300,11710,00017,062100,4.092013888888889,3,48
4163000064011100,5011000371037300,44,41630,00064,011100,50110,00371,037300,5.028301886792453,3,27
3023000012008100,5013000817096200,44,30230,00012,008100,50130,00817,096200,5.028301886792453,3,27
1129000014045300,5011000372016400,52,11290,00014,045300,50110,00372,016400,4.428571428571429,3,7
5011000685067100,4415000482049400,27,50110,00685,067100,44150,00482,049400,4.322080606269377,3,179
5011000137030100,4146300060042300,27,50110,00137,030100,41463,00060,042300,4.322080606269377,3,179
5013000777063100,4873000094029400,27,50130,00777,063100,48730,00094,029400,4.322080606269377,3,179
5013000777063100,2823700013100200,27,50130,00777,063100,28237,00013,100200,4.322080606269377,3,179
5011000265076200,4511300062005300,25,50110,00265,076200,45113,00062,005300,4.765333333333333,3,41
5013000610049100,4122000302010200,27,50130,00610,049100,41220,00302,010200,4.322080606269377,3,179
5013000610049100,4683000455011200,27,50130,00610,049100,46830,00455,011200,4.322080606269377,3,179
4159000209077400,5011000315037400,19,41590,00209,077400,50110,00315,037400,12.889830508474576,3,413
5011000265076200,4221000044025100,25,50110,00265,076200,42210,00044,025100,4.765333333333333,3,41
5011000424078200,4117300008058400,27,50110,00424,078200,41173,00008,058400,4.322080606269377,3,179
5013000821028200,4113300009074100,27,50130,00821,028200,41133,00009,074100,4.322080606269377,3,179
5011000183026200,3020000044034200,27,50110,00183,026200,30200,00044,034200,4.322080606269377,3,179
5011000078068400,4128500039003300,27,50110,00078,068400,41285,00039,003300,4.322080606269377,3,179
4371000137070400,5013000408048200,5,43710,00137,070400,50130,00408,048200,5.774957698815567,3,93
5013000610049100,2729000034063400,27,50130,00610,049100,27290,00034,063400,4.322080606269377,3,179
4148000699072200,5011000315043100,36,41480,00699,072200,50110,00315,043100,4.406349206349207,3,23
5011000078068400,4122000315006200,27,50110,00078,068400,41220,00315,006200,4.322080606269377,3,179
5011000112028200,2620000013031300,27,50110,00112,028200,26200,00013,031300,4.322080606269377,3,179
5011001076050400,4827000769004400,66,50110,01076,050400,48270,00769,004400,5.696324951644101,3,105
5013000610049100,2650000007008200,27,50130,00610,049100,26500,00007,008200,4.322080606269377,3,179
1153000017005200,5011000264082200,5,11530,00017,005200,50110,00264,082200,5.774957698815567,3,93
5011000078068400,4874000233002300,27,50110,00078,068400,48740,00233,002300,4.322080606269377,3,179
5011000318041400,4111300009029200,19,50110,00318,041400,41113,00009,029200,12.889830508474576,3,413
5011001053071200,3020000047073400,27,50110,01053,071200,30200,00047,073400,4.322080606269377,3,179
5011000214005200,4146300076056300,19,50110,00214,005200,41463,00076,056300,12.889830508474576,3,413
5013000778073200,4611000061071100,27,50130,00778,073200,46110,00061,071100,4.322080606269377,3,179
5011000078068400,1144000012027300,27,50110,00078,068400,11440,00012,027300,4.322080606269377,3,179
5013000731055200,1168000025076100,27,50130,00731,055200,11680,00025,076100,4.322080606269377,3,179
5013000821028200,4163000162040300,27,50130,00821,028200,41630,00162,040300,4.322080606269377,3,179
5011000078068400,2811000076005400,27,50110,00078,068400,28110,00076,005400,4.322080606269377,3,179
5013000610049100,4145000010071400,27,50130,00610,049100,41450,00010,071400,4.322080606269377,3,179
5011000078068400,4215000444032400,27,50110,00078,068400,42150,00444,032400,4.322080606269377,3,179
5011001116066400,4127100031093200,27,50110,01116,066400,41271,00031,093200,4.322080606269377,3,179
5013000731055200,2720000009023400,27,50130,00731,055200,27200,00009,023400,4.322080606269377,3,179
5013000731055200,4221000008079100,27,50130,00731,055200,42210,00008,079100,4.322080606269377,3,179
5011000319005300,5011000378086200,15,50110,00319,005300,50110,00378,086200,6.840909090909091,3,103
5013000731055200,4812700066045100,27,50130,00731,055200,48127,00066,045100,4.322080606269377,3,179
5011000078068400,4111300016039300,27,50110,00078,068400,41113,00016,039300,4.322080606269377,3,179
5013000731055200,4480000164038400,27,50130,00731,055200,44800,00164,038400,4.322080606269377,3,179
5011000078068400,4159000448042100,27,50110,00078,068400,41590,00448,042100,4.322080606269377,3,179
5011000424078200,1126000007027100,27,50110,00424,078200,11260,00007,027100,4.322080606269377,3,179
5011000266005100,4574000182017300,27,50110,00266,005100,45740,00182,017300,4.322080606269377,3,179
5013000812074300,4119500005032300,27,50130,00812,074300,41195,00005,032300,4.322080606269377,3,179
5011000137030100,4221000045091100,27,50110,00137,030100,42210,00045,091100,4.322080606269377,3,179
5013000740006400,1141000016066300,27,50130,00740,006400,11410,00016,066300,4.322080606269377,3,179
5011000316024300,1130500021089100,51,50110,00316,024300,11305,00021,089100,5.674418604651163,3,68
5011000078068400,1159000004009400,27,50110,00078,068400,11590,00004,009400,4.322080606269377,3,179
5011000078068400,4773001063026200,27,50110,00078,068400,47730,01063,026200,4.322080606269377,3,179
5011000437099200,4415000292050400,27,50110,00437,099200,44150,00292,050400,4.322080606269377,3,179
5011000078068400,2726000001099100,27,50110,00078,068400,27260,00001,099100,4.322080606269377,3,179
5013000821028200,4121000015062400,27,50130,00821,028200,41210,00015,062400,4.322080606269377,3,179
5011000078068400,3114000007059200,27,50110,00078,068400,31140,00007,059200,4.322080606269377,3,179
5011000078068400,4715000302093100,27,50110,00078,068400,47150,00302,093100,4.322080606269377,3,179
5011000078068400,4785000053014200,27,50110,00078,068400,47850,00053,014200,4.322080606269377,3,179
5011000226090200,2726000034058300,27,50110,00226,090200,27260,00034,058300,4.322080606269377,3,179
4159000429094300,5013000684001200,25,41590,00429,094300,50130,00684,001200,4.765333333333333,3,41
5011000767075300,4423000193045400,25,50110,00767,075300,44230,00193,045400,4.765333333333333,3,41
5013000610049100,4163000205076400,27,50130,00610,049100,41630,00205,076400,4.322080606269377,3,179
4136000286055200,5013000922019300,90,41360,00286,055200,50130,00922,019300,8.75,3,60
5013000354052200,1150000033070200,27,50130,00354,052200,11500,00033,070200,4.322080606269377,3,179
5013000610049100,4127100031034100,27,50130,00610,049100,41271,00031,034100,4.322080606269377,3,179
5011000078049300,4715000300080400,27,50110,00078,049300,47150,00300,080400,4.322080606269377,3,179
5013000845056400,1171000022010400,27,50130,00845,056400,11710,00022,010400,4.322080606269377,3,179
5013000610049100,4145000009011300,3,50130,00610,049100,41450,00009,011300,6.815602836879433,3,122
5011000224053100,4686000192076400,27,50110,00224,053100,46860,00192,076400,4.322080606269377,3,179
5013000733025400,4882000428018300,27,50130,00733,025400,48820,00428,018300,4.322080606269377,3,179
5013000777063100,4119900011028200,27,50130,00777,063100,41199,00011,028200,4.322080606269377,3,179
5013000777063100,2817000026009100,27,50130,00777,063100,28170,00026,009100,4.322080606269377,3,179
5011000078068400,4146100087054300,27,50110,00078,068400,41461,00087,054300,4.322080606269377,3,179
5011000137030100,2629000016002100,27,50110,00137,030100,26290,00016,002100,4.322080606269377,3,179
4311300059091100,5011000374091100,6,43113,00059,091100,50110,00374,091100,9.592592592592593,3,130
5013000735022300,2911000002011200,27,50130,00735,022300,29110,00002,011200,4.322080606269377,3,179
5011000595017300,1114000001045100,67,50110,00595,017300,11140,00001,045100,4.092013888888889,3,48
5011000220031300,2729000020026100,27,50110,00220,031300,27290,00020,026100,4.322080606269377,3,179
5011000078068400,4139000102046200,27,50110,00078,068400,41390,00102,046200,4.322080606269377,3,179
4127100048006400,5011000319095100,11,41271,00048,006400,50110,00319,095100,5.83125,3,70
5011000137030100,1144000022021200,27,50110,00137,030100,11440,00022,021200,4.322080606269377,3,179
5011000213090100,4117100026029300,27,50110,00213,090100,41171,00026,029300,4.322080606269377,3,179
4163000090096100,5011000544072300,93,41630,00090,096100,50110,00544,072300,3.3066666666666666,3,6
5011000078068400,1114000007069400,27,50110,00078,068400,11140,00007,069400,4.322080606269377,3,179
5013000610049100,1168000001090300,27,50130,00610,049100,11680,00001,090300,4.322080606269377,3,179
5011000213090100,2920000135082100,3,50110,00213,090100,29200,00135,082100,6.815602836879433,3,122
5013000777063100,4827000311033300,27,50130,00777,063100,48270,00311,033300,4.322080606269377,3,179
5011000078068400,4413100174058200,27,50110,00078,068400,44131,00174,058200,4.322080606269377,3,179
5011000078068400,1168000020006300,27,50110,00078,068400,11680,00020,006300,4.322080606269377,3,179
4150000189020300,5011000373044200,75,41500,00189,020300,50110,00373,044200,4.03030303030303,3,28
5013000610049100,1138000012074300,27,50130,00610,049100,11380,00012,074300,4.322080606269377,3,179
5011000624035200,2826000139015200,27,50110,00624,035200,28260,00139,015200,4.322080606269377,3,179
1156000009012200,5013000778064400,66,11560,00009,012200,50130,00778,064400,5.696324951644101,3,105
5013000205030200,2723000083001400,27,50130,00205,030200,27230,00083,001400,4.322080606269377,3,179
5011000314027200,5011000318047300,5,50110,00314,027200,50110,00318,047300,5.774957698815567,3,93
5013000411054400,3023000058019300,27,50130,00411,054400,30230,00058,019300,4.322080606269377,3,179
5013000824076300,4580000123093200,27,50130,00824,076300,45800,00123,093200,4.322080606269377,3,179
1165000032018400,5011000213050400,1,11650,00032,018400,50110,00213,050400,6.666666666666667,3,29
4141000031030100,5011000543041100,66,41410,00031,030100,50110,00543,041100,5.696324951644101,3,105
5011000078068400,2826000115041400,27,50110,00078,068400,28260,00115,041400,4.322080606269377,3,179
5011000850094200,4376000285005300,27,50110,00850,094200,43760,00285,005300,4.322080606269377,3,179
5011000265042300,4155000022048100,2,50110,00265,042300,41550,00022,048100,3.75,3,8
5011000450085400,3611000390034300,51,50110,00450,085400,36110,00390,034300,5.674418604651163,3,68
5013000771032200,4113500063096300,27,50130,00771,032200,41135,00063,096300,4.322080606269377,3,179
2820000014040200,5013000866053200,54,28200,00014,040200,50130,00866,053200,5.219512195121951,3,56
5011000270090100,1123000008093400,27,50110,00270,090100,11230,00008,093400,4.322080606269377,3,179
5011000078068400,1135000019055400,27,50110,00078,068400,11350,00019,055400,4.322080606269377,3,179
1156000011090300,5011000373021200,51,11560,00011,090300,50110,00373,021200,5.674418604651163,3,68
5013000622082400,2826000107034200,27,50130,00622,082400,28260,00107,034200,4.322080606269377,3,179
5011000316024300,4127300016083300,51,50110,00316,024300,41273,00016,083300,5.674418604651163,3,68
5011000437099200,4511100014048300,27,50110,00437,099200,45111,00014,048300,4.322080606269377,3,179
5011000137030100,4139000131026400,27,50110,00137,030100,41390,00131,026400,4.322080606269377,3,179
5013000610049100,4128500057037200,27,50130,00610,049100,41285,00057,037200,4.322080606269377,3,179
2811000116001100,5011000373013200,19,28110,00116,001100,50110,00373,013200,12.889830508474576,3,413
5013000725084200,2771000053040300,27,50130,00725,084200,27710,00053,040300,4.322080606269377,3,179
5011000078068400,4729000309035200,27,50110,00078,068400,47290,00309,035200,4.322080606269377,3,179
5011000525070400,4115000023085400,27,50110,00525,070400,41150,00023,085400,4.322080606269377,3,179
4159000429094300,5011000318044100,5,41590,00429,094300,50110,00318,044100,5.774957698815567,3,93
5011000437099200,4111300026057300,27,50110,00437,099200,41113,00026,057300,4.322080606269377,3,179
4311300049062300,5011000217015200,8,43113,00049,062300,50110,00217,015200,5.0625,3,14
5013000731055200,4122000331016400,27,50130,00731,055200,41220,00331,016400,4.322080606269377,3,179
5013000610049100,4113500003043300,27,50130,00610,049100,41135,00003,043300,4.322080606269377,3,179
5013000354052200,4418000365071200,27,50130,00354,052200,44180,00365,071200,4.322080606269377,3,179
5011000318044400,1153000003016400,80,50110,00318,044400,11530,00003,016400,8.838120104438643,3,150
5011000437099200,4717000781100400,27,50110,00437,099200,47170,00781,100400,4.322080606269377,3,179
4571000650086400,5011000110037100,60,45710,00650,086400,50110,00110,037100,4.428571428571429,3,28
5011000169073300,4681000056039300,51,50110,00169,073300,46810,00056,039300,5.674418604651163,3,68
4812300007043100,5011000130063200,56,48123,00007,043100,50110,00130,063200,9.1,3,197
5013000741032100,2811000121030400,27,50130,00741,032100,28110,00121,030400,4.322080606269377,3,179
5013000731055200,4161000251002100,27,50130,00731,055200,41610,00251,002100,4.322080606269377,3,179
4159000429094300,5011000173063200,44,41590,00429,094300,50110,00173,063200,5.028301886792453,3,27
5013000731055200,4420000017064400,27,50130,00731,055200,44200,00017,064400,4.322080606269377,3,179
5013000777063100,2720000007014100,27,50130,00777,063100,27200,00007,014100,4.322080606269377,3,179
5013000308099400,2826000094078200,27,50130,00308,099400,28260,00094,078200,4.322080606269377,3,179
5013000777063100,2823700015093200,27,50130,00777,063100,28237,00015,093200,4.322080606269377,3,179
5011000767075300,4213000195052400,80,50110,00767,075300,42130,00195,052400,8.838120104438643,3,150
5013000610049100,4717000975021200,27,50130,00610,049100,47170,00975,021200,4.322080606269377,3,179
5011000078068400,1144000003042300,27,50110,00078,068400,11440,00003,042300,4.322080606269377,3,179
5013000777063100,2729000009038100,27,50130,00777,063100,27290,00009,038100,4.322080606269377,3,179
5011000424078200,4141000018009300,27,50110,00424,078200,41410,00018,009300,4.322080606269377,3,179
4157000306018300,5011000172050400,66,41570,00306,018300,50110,00172,050400,5.696324951644101,3,105
5011000078068400,1129000010003300,27,50110,00078,068400,11290,00010,003300,4.322080606269377,3,179
5011000137030100,4420000328001200,27,50110,00137,030100,44200,00328,001200,4.322080606269377,3,179
5011000313025300,3114000015093200,27,50110,00313,025300,31140,00015,093200,4.322080606269377,3,179
5011000213090100,4159000255077100,27,50110,00213,090100,41590,00255,077100,4.322080606269377,3,179
5013000827049100,4311300025008200,27,50130,00827,049100,43113,00025,008200,4.322080606269377,3,179
5011000078068400,1141000006013300,27,50110,00078,068400,11410,00006,013300,4.322080606269377,3,179
4137000019060200,5011000265096200,42,41370,00019,060200,50110,00265,096200,3.888888888888889,3,13
5011000424078200,4825000155033400,27,50110,00424,078200,48250,00155,033400,4.322080606269377,3,179
5013000675081300,4511300083090400,27,50130,00675,081300,45113,00083,090400,4.322080606269377,3,179
4831000237061400,5011000264027200,21,48310,00237,061400,50110,00264,027200,10.892156862745098,3,134
5013000926078200,2915500002045400,27,50130,00926,078200,29155,00002,045400,4.322080606269377,3,179
5011000078068400,4223000038052400,27,50110,00078,068400,42230,00038,052400,4.322080606269377,3,179
5013000814095400,4521000053008400,27,50130,00814,095400,45210,00053,008400,4.322080606269377,3,179
5011000266051200,4673000326017400,27,50110,00266,051200,46730,00326,017400,4.322080606269377,3,179
4137000019060200,5013000910012400,54,41370,00019,060200,50130,00910,012400,5.219512195121951,3,56
5011000582021400,2729000040079100,25,50110,00582,021400,27290,00040,079100,4.765333333333333,3,41
5013000734059300,2820000056004200,27,50130,00734,059300,28200,00056,004200,4.322080606269377,3,179
5013000610049100,1135000029095400,27,50130,00610,049100,11350,00029,095400,4.322080606269377,3,179
4119900005091100,5011000320045200,41,41199,00005,091100,50110,00320,045200,3.707482993197279,3,25
4141000031030100,5013000821009100,3,41410,00031,030100,50130,00821,009100,6.815602836879433,3,122
5011000078068400,4784000106039100,27,50110,00078,068400,47840,00106,039100,4.322080606269377,3,179
5011001027035300,2726000056083400,66,50110,01027,035300,27260,00056,083400,5.696324951644101,3,105
4213000358073400,5013000852028300,3,42130,00358,073400,50130,00852,028300,6.815602836879433,3,122
4148000690015300,5011000314078200,34,41480,00690,015300,50110,00314,078200,4.976168652612282,3,118
4150000125099400,5011000265066300,15,41500,00125,099400,50110,00265,066300,6.840909090909091,3,103
5011000375010100,4213000355026200,66,50110,00375,010100,42130,00355,026200,5.696324951644101,3,105
5013000731055200,2620000012065300,27,50130,00731,055200,26200,00012,065300,4.322080606269377,3,179
5013000622057100,4423000296092300,27,50130,00622,057100,44230,00296,092300,4.322080606269377,3,179
5011000572084100,4136000359052300,27,50110,00572,084100,41360,00359,052300,4.322080606269377,3,179
5011000078068400,4131000024031400,27,50110,00078,068400,41310,00024,031400,4.322080606269377,3,179
5013000731055200,1171000026073200,27,50130,00731,055200,11710,00026,073200,4.322080606269377,3,179
5011000078068400,4146500033037200,27,50110,00078,068400,41465,00033,037200,4.322080606269377,3,179
4148000514010200,5013000014024200,34,41480,00514,010200,50130,00014,024200,4.976168652612282,3,118
5013000677078400,5013000677078400,27,50130,00677,078400,50130,00677,078400,4.322080606269377,3,179
5011000685067100,4833000433068100,27,50110,00685,067100,48330,00433,068100,4.322080606269377,3,179
5013000608075200,4139000073002200,27,50130,00608,075200,41390,00073,002200,4.322080606269377,3,179
5011000078068400,4128100090075300,27,50110,00078,068400,41281,00090,075300,4.322080606269377,3,179
5011000437099200,4128100115035300,27,50110,00437,099200,41281,00115,035300,4.322080606269377,3,179
5011000435003200,4623000344008400,11,50110,00435,003200,46230,00344,008400,5.83125,3,70
5013000731055200,2638000037006300,27,50130,00731,055200,26380,00037,006300,4.322080606269377,3,179
5013000731055200,3014000007062200,27,50130,00731,055200,30140,00007,062200,4.322080606269377,3,179
5011000137030100,4272001244037200,27,50110,00137,030100,42720,01244,037200,4.322080606269377,3,179
4148000690043300,5011000266051300,34,41480,00690,043300,50110,00266,051300,4.976168652612282,3,118
5013000622057100,3120000043073100,27,50130,00622,057100,31200,00043,073100,4.322080606269377,3,179
5011000436041400,4717000764021300,27,50110,00436,041400,47170,00764,021300,4.322080606269377,3,179
5011000078068400,1150000040100300,27,50110,00078,068400,11500,00040,100300,4.322080606269377,3,179
5011000169073300,2818500027079100,51,50110,00169,073300,28185,00027,079100,5.674418604651163,3,68
4141000031030100,5011000384001100,29,41410,00031,030100,50110,00384,001100,6.728260869565218,3,62
5011001108080200,4137000026044200,11,50110,01108,080200,41370,00026,044200,5.83125,3,70
5011000814048300,4275000570036100,27,50110,00814,048300,42750,00570,036100,4.322080606269377,3,179
5013000617099100,4155000488032200,27,50130,00617,099100,41550,00488,032200,4.322080606269377,3,179
5011000278013400,1111000026014400,27,50110,00278,013400,11110,00026,014400,4.322080606269377,3,179
5013000367031200,1120000012078200,27,50130,00367,031200,11200,00012,078200,4.322080606269377,3,179
5013000802049100,4165000728015100,27,50130,00802,049100,41650,00728,015100,4.322080606269377,3,179
4145000060088200,5011000434005200,29,41450,00060,088200,50110,00434,005200,6.728260869565218,3,62
4122000119044300,5011000174084200,3,41220,00119,044300,50110,00174,084200,6.815602836879433,3,122
5011000078068400,4111700007071400,27,50110,00078,068400,41117,00007,071400,4.322080606269377,3,179
5013000610049100,1135000019066400,27,50130,00610,049100,11350,00019,066400,4.322080606269377,3,179
5011000078068400,4119500012052300,27,50110,00078,068400,41195,00012,052300,4.322080606269377,3,179
5011000078068400,4514000381071200,27,50110,00078,068400,45140,00381,071200,4.322080606269377,3,179
5011001009009100,3014000001098400,27,50110,01009,009100,30140,00001,098400,4.322080606269377,3,179
5013000859031200,4571000566049400,27,50130,00859,031200,45710,00566,049400,4.322080606269377,3,179
4165000396062100,5011000265094300,98,41650,00396,062100,50110,00265,094300,6.642857142857143,3,30
2723000095091300,5013000867003100,40,27230,00095,091300,50130,00867,003100,4.4375,3,10
4514000422077100,5011001102002400,51,45140,00422,077100,50110,01102,002400,5.674418604651163,3,68
5011000168074100,5011000374021200,3,50110,00168,074100,50110,00374,021200,6.815602836879433,3,122
5011000372010200,1117000004004200,80,50110,00372,010200,11170,00004,004200,8.838120104438643,3,150
5013000823073200,4159000299090100,27,50130,00823,073200,41590,00299,090100,4.322080606269377,3,179
4374000244008400,5013000945029300,41,43740,00244,008400,50130,00945,029300,3.707482993197279,3,25
2826000073054300,5011000320062200,11,28260,00073,054300,50110,00320,062200,5.83125,3,70
5013000622057100,1168000024043100,27,50130,00622,057100,11680,00024,043100,4.322080606269377,3,179
4146100445047100,5011000312075100,83,41461,00445,047100,50110,00312,075100,7.954545454545454,3,40
5013000670082100,4148000504078300,27,50130,00670,082100,41480,00504,078300,4.322080606269377,3,179
5011000078068400,2818500022050200,27,50110,00078,068400,28185,00022,050200,4.322080606269377,3,179
5011000595017300,1132000019047300,67,50110,00595,017300,11320,00019,047300,4.092013888888889,3,48
5011000078068400,4413300188061400,27,50110,00078,068400,44133,00188,061400,4.322080606269377,3,179
5011000437099200,1165000008015400,27,50110,00437,099200,11650,00008,015400,4.322080606269377,3,179
1129000014045300,5011000378017300,33,11290,00014,045300,50110,00378,017300,7.664670658682635,3,84
5013000818021200,1144000008028100,11,50130,00818,021200,11440,00008,028100,5.83125,3,70
5011000137030100,4127300024029300,27,50110,00137,030100,41273,00024,029300,4.322080606269377,3,179
5011000078068400,2820000014039100,27,50110,00078,068400,28200,00014,039100,4.322080606269377,3,179
5013000821028200,4111100020086400,27,50130,00821,028200,41111,00020,086400,4.322080606269377,3,179
5013000821028200,2626000002088400,27,50130,00821,028200,26260,00002,088400,4.322080606269377,3,179
5011000424078200,2629000028006300,27,50110,00424,078200,26290,00028,006300,4.322080606269377,3,179
5013000571068300,4413100329100200,27,50130,00571,068300,44131,00329,100200,4.322080606269377,3,179
4514000137036200,5011000374013300,17,45140,00137,036200,50110,00374,013300,6.088825214899713,3,108
5013000821028200,4113100012096300,27,50130,00821,028200,41131,00012,096300,4.322080606269377,3,179
5011000078068400,4137000033007100,27,50110,00078,068400,41370,00033,007100,4.322080606269377,3,179
5011000078068400,3020000072037400,27,50110,00078,068400,30200,00072,037400,4.322080606269377,3,179
4141000031009400,5011000219089100,3,41410,00031,009400,50110,00219,089100,6.815602836879433,3,122
5011000375010100,4514000400096100,27,50110,00375,010100,45140,00400,096100,4.322080606269377,3,179
5011000137030100,4113300010096100,27,50110,00137,030100,41133,00010,096100,4.322080606269377,3,179
5013000732003300,2623000013097100,27,50130,00732,003300,26230,00013,097100,4.322080606269377,3,179
2629000003052300,5011000596012200,41,26290,00003,052300,50110,00596,012200,3.707482993197279,3,25
4141000031030100,5011000373053300,54,41410,00031,030100,50110,00373,053300,5.219512195121951,3,56
5011000230014200,2823700021042400,27,50110,00230,014200,28237,00021,042400,4.322080606269377,3,179
5013000673010300,1168000011019400,27,50130,00673,010300,11680,00011,019400,4.322080606269377,3,179
5011000685067100,2726000006052400,27,50110,00685,067100,27260,00006,052400,4.322080606269377,3,179
5011000374036400,2826000028080200,51,50110,00374,036400,28260,00028,080200,5.674418604651163,3,68
5011000318070100,1171000016047300,27,50110,00318,070100,11710,00016,047300,4.322080606269377,3,179
5011000439051200,3017000001094400,27,50110,00439,051200,30170,00001,094400,4.322080606269377,3,179
5013000765096400,4719000457091400,27,50130,00765,096400,47190,00457,091400,4.322080606269377,3,179
5011000078068400,4139000119081100,27,50110,00078,068400,41390,00119,081100,4.322080606269377,3,179
4481000295080300,5011000375017400,14,44810,00295,080300,50110,00375,017400,5.469230769230769,3,120
5013000731055200,4111700009052200,27,50130,00731,055200,41117,00009,052200,4.322080606269377,3,179
5013000731055200,4415000520052300,27,50130,00731,055200,44150,00520,052300,4.322080606269377,3,179
5011000137030100,3017000003085100,27,50110,00137,030100,30170,00003,085100,4.322080606269377,3,179
4150000241045200,5011000373064400,5,41500,00241,045200,50110,00373,064400,5.774957698815567,3,93
4136000216029100,5011000309100400,36,41360,00216,029100,50110,00309,100400,4.406349206349207,3,23
5013000812074300,4282000636093300,27,50130,00812,074300,42820,00636,093300,4.322080606269377,3,179
5011000078068400,1144000003050300,27,50110,00078,068400,11440,00003,050300,4.322080606269377,3,179
4165000744060300,5013000866004300,86,41650,00744,060300,50130,00866,004300,5.241379310344827,3,31
4141000031030100,5011000320008200,5,41410,00031,030100,50110,00320,008200,5.774957698815567,3,93
5011000078068400,2714000166098100,27,50110,00078,068400,27140,00166,098100,4.322080606269377,3,179
5013000731055200,4511300084065200,27,50130,00731,055200,45113,00084,065200,4.322080606269377,3,179
5011000078068400,4115000033046400,27,50110,00078,068400,41150,00033,046400,4.322080606269377,3,179
4159000429094300,5011000115070300,80,41590,00429,094300,50110,00115,070300,8.838120104438643,3,150
5013000571016300,4513000223031400,27,50130,00571,016300,45130,00223,031400,4.322080606269377,3,179
5013000610049100,1174000008003100,27,50130,00610,049100,11740,00008,003100,4.322080606269377,3,179
5013000622057100,4113500046063100,27,50130,00622,057100,41135,00046,063100,4.322080606269377,3,179
4418000453076200,5011000318077200,51,44180,00453,076200,50110,00318,077200,5.674418604651163,3,68
5013000624091200,2771000320033400,27,50130,00624,091200,27710,00320,033400,4.322080606269377,3,179
4159000468063300,5011000469022200,78,41590,00468,063300,50110,00469,022200,5.8,3,16
4148000687085300,5011000173072300,34,41480,00687,085300,50110,00173,072300,4.976168652612282,3,118
4511300072012400,5013000818064300,93,45113,00072,012400,50130,00818,064300,3.3066666666666666,3,6
5011000278096100,3171000369064200,27,50110,00278,096100,31710,00369,064200,4.322080606269377,3,179
5011000685067100,2723000082054200,27,50110,00685,067100,27230,00082,054200,4.322080606269377,3,179
5013000610049100,3171000319038300,27,50130,00610,049100,31710,00319,038300,4.322080606269377,3,179
5013000235040100,1120000003031100,27,50130,00235,040100,11200,00003,031100,4.322080606269377,3,179
5011001001094200,4613000313098200,27,50110,01001,094200,46130,00313,098200,4.322080606269377,3,179
